L.x:812,L.y:812,L.z:812,LInit.x:812,LInit.y:812,LInit.z:812,N:40000,mu:4,sigma:1,alpha:0.5,paramLogNormal:1,rConsts.x:1,rConsts.y:1,rConsts.z:0.5,cConsts.x:0,cConsts.y:0,cConsts.z:0
449.673,344.306,192.652,4.39699
441.418,349.021,189.97,4.07955
439.036,337.648,192.009,3.10877
436.058,344.248,193.709,3.18091
435.815,356.565,194.881,4.98181
435.621,366.192,191.188,4.51161
445.405,377.137,193.042,4.46062
443.7,369.949,188.919,3.34193
427.885,342.549,205.692,3.57088
433.957,346.564,210.549,5.14374
429.342,342.037,196.492,3.33274
435.216,335.643,200.358,5.68774
441.238,337.646,211.435,4.74334
445.509,333.32,203.654,4.19475
438.966,327.755,210.403,4.42779
445.312,334.915,227.015,3.35592
419.154,380.042,182.516,4.36931
419.792,370.76,187.117,4.45334
422.744,356.242,209.019,5.44801
405.383,363.807,179.269,5.16642
415.558,363.193,183.048,4.18569
414.956,356.398,200.486,4.93404
418.112,360.535,191.851,4.56233
398.171,366.888,174.707,2.84104
410.735,363.462,206.494,3.81702
406.746,367.715,200.621,3.98145
423.854,373.746,202.259,5.97948
412.29,376.063,199.884,4.73179
437.338,372.937,216.91,3.02503
434.652,375.377,211.099,2.93803
432.893,369.206,207.233,3.62421
396.404,362.099,196.007,6.2308
398.319,371.74,202.523,4.51205
392.109,371.855,193.675,3.20552
709.662,0.109477,400.794,2.80551
722.695,702.98,429.463,3.62878
732.642,743.622,401.387,3.1775
778.775,737.884,443.31,5.02074
709.804,732.823,445.881,3.38697
707.171,738.576,451.672,4.35774
713.568,742.142,456.106,2.83694
718.728,748.813,454.949,5.20726
729.455,753.311,454.585,5.3135
718.185,708.035,434.503,4.02226
719.305,718.614,432.784,4.87577
722.007,713.807,440.367,4.29604
704.617,728.061,424.52,4.04494
713.049,725.265,428.82,4.14962
714.701,731.005,435.108,3.68242
705.432,733.835,437.594,5.51045
720.58,732.127,439.588,3.33313
721.658,725.727,445.293,3.9534
723.748,738.676,436.03,3.786
717.177,755.418,436.329,3.3634
717.027,745.968,433.67,5.20672
735.429,770.56,412.776,4.26036
741.867,766.408,409.36,2.79988
721.54,768.708,418.933,4.18111
730.982,766.459,420.008,4.43949
726.354,760.073,423.606,3.10857
754.411,778.727,424.744,3.58957
758.011,774.482,431.887,5.26217
784.167,759.805,430.993,4.02822
782.003,743.62,434.95,4.94327
776.238,745.981,425.127,4.3096
783.34,751.401,428.311,3.97942
723.225,772.999,437.783,2.89757
724.176,774.252,430.572,4.16502
741.796,737.24,435.265,5.64019
733.075,745.713,445.693,3.3901
729.792,751.623,441.859,3.62127
736.428,739.79,442.935,3.00083
724.48,764.966,430.038,4.39133
726.481,756.588,434.901,4.68637
754.688,739.058,431.67,3.01901
765.187,755.54,440.035,4.0135
745.496,740.353,444.196,3.84844
754.028,736.458,441.672,4.44976
763.806,738.453,435.647,6.27593
754.709,745.163,444.538,3.22081
758.967,749.344,439.919,3.12518
779.24,767.933,429.97,4.44951
771.616,762.503,435.536,4.9677
769.606,768.749,441.344,3.22783
770.191,776.733,428.664,3.54942
767.28,775.773,436.547,4.1927
748.594,730.212,432.847,2.91007
732.173,776.729,404.324,5.74347
730.54,786.254,398.535,5.10247
720.245,803.799,388.806,3.93489
724.973,801.176,396.972,5.05795
732.811,795.637,402.251,4.57304
720.484,811.736,400.605,5.38272
712.998,4.5153,407.762,5.23879
729.954,751.422,402.44,4.35582
731.735,760.011,402.387,3.33829
730.341,759.538,411.487,5.39825
737.589,759.614,455.594,3.89588
708.128,752.001,416.705,3.25222
713.361,753.477,411.493,3.4101
712.67,746.059,412.984,3.46062
705.181,732.722,416.667,4.71994
712.841,737.947,414.137,3.15957
727.245,772.848,395.579,2.83694
729.638,778.251,386.969,3.7046
723.408,776.97,382.416,3.69291
724.381,780.531,393.341,4.0226
734.905,779.095,380.521,3.75549
737.524,772.424,376.538,4.06251
72.1928,581.408,30.7494,4.29465
259.404,679.81,475.138,3.04903
39.4855,529.768,59.9979,4.53926
44.6039,527.725,52.9342,3.23002
232.525,270.67,633.025,3.99028
244.17,289.199,637.101,3.04223
244.523,281.713,631.74,5.03336
237.191,276.255,627.054,4.17464
244.481,276.322,614.867,5.19114
243.928,276.865,623.309,3.01912
246.34,283.84,609.459,3.40112
308.993,554.464,181.382,4.4011
59.6535,70.948,188.263,2.65537
54.4092,66.3769,188.515,3.26284
74.9447,788.512,746.235,3.17602
474.419,518.758,764.872,4.9174
528.238,347.627,166.602,4.24604
539.013,346.085,166.833,5.11987
543.405,354.05,162.276,3.60161
543.451,355.053,170.476,4.15235
530.346,353.281,158.434,5.25911
536.665,360.129,152.557,4.28734
535.318,355.244,144.927,3.91952
537.268,348.459,148.158,3.44338
538.403,348.744,140.485,3.4285
734.369,358.803,184.435,3.11438
176.361,718.058,687.955,2.90662
77.2075,331.434,281.453,2.66071
70.5875,334.906,284.64,4.01426
183.627,512.78,44.5871,3.21488
368.431,319.679,724.356,4.1226
170.338,44.416,241.254,2.98308
163.37,41.2712,241.094,3.25869
737.172,470.347,207.656,4.06022
718.054,678.782,764.572,4.1979
718.065,670.525,770.205,5.02117
719.719,686.677,766.019,3.24364
730.491,644.779,748.909,3.88025
737.441,640.676,751.455,3.45228
718.256,639.719,755.334,3.4128
722.951,644.207,759.357,2.73715
726.169,639.891,753.447,3.3567
720.505,659.587,765.559,5.78558
730.617,654.747,765.771,3.73305
714.221,650.15,769.866,4.58205
722.859,649.158,772.795,3.11288
718.32,646.508,763.582,3.05781
709.659,641.109,752.557,5.07785
713.618,650.285,756.171,4.81622
708.624,656.602,761.601,3.27009
733.595,632.974,748.776,4.13091
446.768,613.827,546.306,4.63443
591.122,522.822,511.446,3.86497
373.553,83.6918,677.058,3.45103
35.0067,84.6848,213.632,2.87547
30.9444,90.061,213.113,3.32835
357.553,82.5749,427.313,3.87791
720.636,12.7431,448.766,3.27578
718.865,13.4891,455.016,2.20126
717.878,5.11419,449.701,3.31082
295.639,354.08,125.275,2.87606
294.214,359.701,130.114,3.64727
735.346,736.586,264.562,3.6298
745.622,737.645,264.483,5.57257
755.464,736.96,259.599,3.73613
762.533,735.83,263.033,3.29047
617.366,284.403,569.793,3.3823
624.26,285.973,569.389,2.77557
90.488,111.421,648.728,3.72115
279.393,134.67,317.283,3.51211
246.261,273.704,26.1028,3.44176
428.424,782.118,215.322,3.37547
429.582,787.842,211.961,2.66335
137.657,162.306,431.304,2.96592
144.033,173.71,437.665,3.36075
156.838,164.83,434.391,4.58564
146.052,166.126,433.198,5.11649
142.719,170.403,424.454,4.44551
166.31,167.833,434.235,4.30905
746.194,783.741,488.105,4.96852
743.343,774.567,484.358,4.02672
745.483,765.891,484.535,3.85144
745.485,765.424,475.417,4.73944
487.416,746.019,482.972,3.09282
558.237,476.597,210.606,3.58598
336.822,782.709,311.834,3.79819
344.073,779.333,308.467,3.59597
329.592,779.025,314.212,3.95327
162.306,197.344,766.869,3.66826
156.675,196.853,772.188,3.59039
60.6243,649.549,144.521,2.93959
458.303,446.11,70.2939,3.17435
448.546,453.235,75.9834,2.98332
451.223,446.717,72.8114,3.11418
724.76,3.54266,227.724,3.69372
731.588,8.23525,228.818,3.88913
194.645,243.799,717.404,3.16164
581.894,715.642,268.153,3.79572
581.619,721.651,264.777,2.6205
575.123,724.807,265.891,3.69042
73.55,556.022,62.8709,4.14032
75.5964,555.782,48.2157,3.05381
63.7853,556.336,49.6265,2.1659
54.0406,540.737,37.4904,4.10796
57.1564,538.711,44.497,3.56977
60.1567,527.476,24.3778,3.92797
66.8503,525.844,31.7147,5.29795
71.2274,554.199,54.2811,4.26164
64.1681,552.46,44.9056,3.19062
68.5961,544.782,49.4871,5.40166
65.4327,533.934,48.1383,4.41393
84.2801,526.524,29.1399,5.39507
86.9771,535.316,35.2803,4.72377
80.5613,525.378,47.9203,4.35902
71.8343,527.367,42.0087,5.1852
75.3779,536.56,36.976,5.23434
67.7021,538.241,27.4454,5.67473
59.7473,541.275,32.1384,3.08819
63.1671,549.23,35.7316,5.76045
51.2744,537.576,48.8004,2.85498
45.9663,531.97,45.8254,4.63778
45.1631,538.313,50.483,2.28277
38.4168,679.719,431.564,2.8182
789.336,614.601,248.822,4.08074
642.88,416.835,656.793,3.98607
629.161,420.042,651.68,3.68975
636.224,417.96,652.852,3.14798
638.728,420.599,645.655,4.28067
599.705,446.916,638.996,4.52658
592.375,446.169,632.273,4.14296
611.162,459.21,639.306,4.74464
611.881,447.903,637.422,5.40144
605.93,439.93,639.839,3.73773
606.692,431.426,643.007,3.9532
620.373,442.794,641.091,3.41955
614.951,444.272,646.981,4.23316
613.425,466.889,644.113,3.72811
624.431,436.315,644.116,3.49382
633.009,437.467,647.952,4.74692
634.416,432.543,655.162,3.71947
627.024,435.381,657.138,3.20337
641.618,428.361,654.115,3.23846
626.743,427.191,655.332,3.36619
650.531,440.607,639.696,3.5377
649.123,442.142,648.746,5.30015
642.214,435.335,648.208,3.46222
599.708,449.238,649.072,4.84071
212.846,157.53,329.874,2.82001
553.975,364.907,706.19,4.58895
557.321,370.458,703.465,2.13809
421.907,74.5157,677.522,2.67022
235.326,147.495,720.31,2.61232
579.188,57.0399,682.178,4.50219
560.959,70.442,700.416,2.72569
567.298,66.549,693.314,6.2784
578.611,69.8571,693.5,4.05849
571.535,60.2618,686.381,3.6119
556.852,67.6646,693.233,3.19625
576.515,94.6115,710.963,3.50506
542.712,94.1146,725.734,5.0946
559.731,107.434,711.497,4.23899
569.728,92.9652,715.423,4.17131
560.842,82.8252,708.837,3.79679
552.922,95.5043,729.153,3.53714
559.291,98.3108,716.791,4.89687
552.95,91.2763,721.3,4.8596
561.443,91.4008,710.521,3.82068
561.692,76.7451,703.394,3.83419
553.931,79.4686,699.462,4.14246
554.027,80.7151,690.588,4.09804
559.839,86.3108,691.109,3.42104
445.54,582.851,630.553,3.9316
446.524,575.381,632.655,3.09559
451.726,580.051,636.861,4.19592
463.782,62.8109,250.988,3.84578
461.453,566.708,491.53,3.54704
675.851,206.12,334.039,4.76559
201.674,148.594,91.9533,5.27684
480.956,693.614,422.677,3.20013
356.86,250.251,648.148,3.13311
343.348,799.103,700.688,3.51026
399.756,525.127,40.448,3.40323
66.5552,624.627,38.8993,2.99588
60.5531,629.7,36.595,4.01371
39.2187,622.701,35.2802,4.7099
48.4671,621.354,33.3606,3.79706
43.054,638.914,44.807,4.99938
46.4225,630.266,38.1877,5.69486
55.5784,635.391,38.0049,2.91797
28.597,620.847,35.1391,4.76915
44.3481,612.846,45.1905,2.71032
51.9393,615.647,46.7057,4.34021
52.7903,624.084,42.97,3.63566
211.366,198.724,141.14,3.9468
216.174,204.459,136.257,3.82794
21.736,571.069,674.283,2.49763
134.084,522.292,99.1771,3.15103
139.428,525.658,97.5896,2.40941
138.511,528.26,90.5182,4.25658
126.375,522.316,98.0307,3.19679
173.865,777.38,64.5214,3.7253
176.808,784.974,60.9131,3.68773
171.036,770.56,62.6432,3.24424
172.433,762.278,66.2285,4.64164
475.221,762.135,265.215,2.67489
1.81873,110.171,533.416,4.22023
806.745,111.443,531.723,2.59099
766.547,462.785,387.027,4.8573
580.547,425.587,684.356,4.55751
489.362,750.563,222.692,4.98098
497.946,748.405,224.762,3.22906
61.9993,6.39852,808.619,3.58017
66.7469,7.96552,1.74239,2.7022
303.345,173.147,395.898,3.11188
299.46,177.028,402.18,4.47477
231.522,146.177,392.714,4.01569
359.534,632.469,716.002,3.4143
455.821,418.822,15.4004,2.6502
452.152,413.541,12.102,3.48058
583.802,168.978,611.07,2.67046
672.263,469.708,534.974,3.16811
670.727,472.839,527.607,4.25341
613.388,553.389,575.529,4.36279
643.879,810.052,87.8653,5.05361
652.879,808.068,85.223,3.18091
652.914,6.49789,74.7684,3.71954
657.794,4.99008,81.2768,3.9021
657.93,809.507,92.4713,4.94752
653.965,3.72678,88.3824,3.44198
665.451,805.635,96.0593,2.64721
649.512,11.1185,95.032,3.95751
653.731,19.6736,93.3536,4.88296
658.693,7.73355,94.2047,4.23832
648.949,10.4338,105.99,3.79413
643.997,7.85983,100.571,3.52381
661.196,805.59,103.177,4.99069
649.767,804.748,96.1094,3.6956
530.768,114.257,141.743,4.79151
541.446,110.284,147.354,6.45126
532.397,116.194,151.732,4.23451
757.163,167.34,679.815,3.06457
510.872,598.75,180.234,3.91771
501.032,597.792,182.031,4.80788
146.53,158.185,657.402,3.19398
14.2922,724.888,719.44,4.12707
10.3504,730.637,713.792,4.01952
3.1637,728.512,710.575,2.91945
806.116,734.085,712.059,2.58804
807.894,727.532,708.183,3.86071
7.24137,737.706,717.15,2.95424
804.531,723.93,702.083,3.25877
352.697,693.108,337.457,3.20901
127.054,735.315,302.897,3.04531
103.493,752.344,299.454,6.71034
114.957,752.05,297.094,4.03833
119.025,744.812,291.371,4.95796
129.747,742.144,296.448,5.86439
8.06203,726.282,801.545,4.17022
1.18256,727.317,807.031,3.79393
229.856,405.037,107.885,3.07105
231.433,402.87,113.45,2.49921
215.913,416.55,110.59,3.10221
226.351,415.219,104.587,2.86764
220.924,409.272,106.544,5.27082
221.001,406.841,97.8922,3.36021
238.275,406.068,117.767,4.77572
446.291,548.709,600.562,3.54374
443.546,549.497,607.652,3.81582
216.305,615.387,197.832,3.97942
224.151,609.554,194.739,4.74878
232.75,610.379,199.813,4.13696
338.579,320.614,307.91,3.04739
612.512,470.276,699.496,3.72075
599.724,493.712,684.595,4.22609
595.456,487.354,683.531,2.55504
594.803,486.221,691.772,5.21156
604.488,483.715,692.566,3.82388
604.833,474.154,693.872,5.13467
493.639,129.095,572.897,3.01695
232.549,462.619,566.841,4.50858
232.767,461.95,548.813,2.98344
226.418,450.781,554.175,4.23682
234.817,454.239,551.124,3.6878
224.95,457.137,561.798,5.17947
219.591,452.922,568.347,3.01969
226.036,451.673,573.555,3.87464
755.558,807.117,235.547,3.87951
742.405,800.142,239.052,4.22134
748.286,805.824,235.637,3.2747
761.408,2.80128,237.49,4.52829
767.525,1.9687,230.445,4.22877
769.075,10.0608,226.93,3.1938
771.016,745.948,265.845,3.48087
767.192,754.689,269.382,6.00478
743.112,749.498,264.072,4.95782
752.379,748.117,268.665,4.55226
761.002,746.748,272.015,3.45886
771.755,770.571,266.797,3.21612
765.127,773.483,270.17,3.90759
780.697,769.837,268.93,4.81413
764.736,765.334,267.386,3.56567
758.127,761.752,265.194,3.31865
738.917,792.073,236.521,3.76229
770.083,781.965,238.489,3.99306
760.277,756.097,234.445,4.51741
753.035,762.08,236.8,3.91101
752.679,758.791,243.371,3.07663
752.407,755.021,253.829,4.13475
761.846,765.991,243.803,3.92193
756.645,761.82,249.146,3.95495
761.304,773.19,247.476,3.72001
764.922,786.933,253.561,4.76073
759.993,783.213,245.136,4.97398
764.159,778.502,240.39,2.49724
742.947,784.758,240.31,4.24334
750.177,785.051,245.631,3.84065
771.503,784.756,260.295,3.90096
772.436,776.852,257.805,3.33758
734.223,0.137564,226.475,3.92428
732.898,797.221,231.305,4.532
730.819,805.245,228.844,3.06936
781.358,790.041,263.564,3.77961
782.55,769.279,258.165,5.568
791.477,774.763,258.77,3.81077
782.547,779.213,258.912,3.0265
786.553,785.903,259.137,3.49698
773.849,788.816,267.113,3.35927
743.619,781.63,248.925,2.69894
713.329,34.8638,308.011,4.44746
644.651,742.224,287.057,3.48685
643.594,747.103,281.547,3.60601
639.979,741.478,276.122,3.81636
640.03,743.756,293.508,3.52544
651.697,737.534,285.847,3.96886
661.445,777.792,302.363,3.6958
654.589,778.351,305.233,3.01764
686.091,757.032,296.768,3.91905
678.748,764.514,296.54,5.0379
670.316,765.632,288.873,5.32583
667.095,774.33,295.713,4.65639
661.949,759.582,286.866,3.97454
655.79,764.466,283.23,3.85031
652.959,757.167,288.774,3.74775
645.479,763.169,287.967,5.21552
649.002,751.775,293.456,3.53524
640.342,752.873,297.373,4.66313
694.988,775.433,320.082,4.70759
686.383,777.298,317.742,2.93868
681.324,770.843,318.048,4.14504
689.048,763.28,304.206,4.00456
685.608,766.699,311.653,4.1329
696.185,767.602,309.069,4.13254
693.712,749.955,298.874,3.27235
692.997,756.681,301.798,3.29442
678.95,773.814,325.644,3.74181
637.011,761.211,297.116,3.60264
739.764,760.532,312.698,5.35429
733.037,752.107,313.684,4.93221
726.525,758.02,311.993,2.87927
738.267,748.593,305.186,4.96783
727.273,764.104,317.09,3.87237
732.787,769.545,302.769,5.06701
727.707,770.635,311.095,4.329
724.762,765.329,299.318,3.96136
705.184,755.363,304.802,4.7582
699.98,768.904,279.039,3.79213
687.23,776.239,287.113,3.58867
695.832,778.589,283.051,5.61389
688.832,783.633,277.499,3.77995
724.213,775.861,301.989,3.34493
728.055,778.455,307.271,3.31543
715.071,775.548,304.101,5.02016
713.486,768.154,310.527,3.84139
710.686,759.278,310.823,3.77648
703.379,773.896,282.201,2.23591
707.436,775.15,288.88,5.12472
712.979,769.543,296.431,3.92891
706.622,766.434,291.922,3.38804
710.197,769.033,319.768,5.05361
720.321,772.938,318.072,5.1112
712.251,785.843,326.637,4.89145
711.582,778.954,320.492,3.84911
723.186,786.886,325.182,4.99769
725.428,786.402,334.064,4.05053
724.664,790.786,341.194,3.61532
724.368,778.594,327.128,2.75271
721.579,795.154,324.491,2.85924
691.184,755.93,283.271,3.25996
696.543,761.452,280.546,3.51431
682.039,778.486,277.99,2.54809
687.188,763.987,278.307,5.09179
683.374,772.324,276.035,2.93842
685.72,760.511,286.348,3.31155
682.763,765.951,289.182,2.69434
718.986,41.1199,293.234,3.74167
712.932,34.2159,293.187,3.99646
704.674,31.86,290.115,4.34045
712.042,33.3088,300.24,2.77412
713.788,26.5831,301.181,3.44934
721.356,25.4168,297.842,3.97123
719.566,25.9509,306.559,3.12074
711.081,17.5467,300.549,4.74573
717.295,11.577,327.699,4.31264
729.648,801.273,337.459,3.13884
725.029,810.095,341.153,6.17806
727.316,6.84506,331.478,6.37833
705.952,5.15164,304.49,3.05414
705.708,6.0158,312.636,4.35486
706.012,810.482,318.352,4.6183
706.962,810.917,327.265,3.91402
707.827,3.081,338.576,7.74792
707.446,800.749,345.715,7.01186
718.677,798.526,339.387,5.40877
711.884,8.44739,301.803,3.67588
711.381,12.2881,351.422,3.99803
704.794,9.90313,347.836,3.23054
704.132,14.7284,355.11,3.41925
716.02,19.4317,351.606,3.31769
721.14,25.6858,352.362,3.75289
726.404,741.359,254.492,4.54273
722.832,741.054,266.875,4.79846
728.105,743.156,273.569,3.07642
744.27,735.394,286.833,5.58677
746.524,735.119,277.933,3.37192
746.389,745.372,288.626,3.11945
725.282,733.194,304.06,3.36991
733.58,733.866,298.863,4.99586
742.353,738.425,302.804,4.75096
749.799,734.451,297.184,4.81506
753.795,743.433,292.557,4.66434
712.493,747.912,288.229,3.83586
708.09,742.278,288.696,2.89107
703.483,735.821,288.597,4.33586
709.806,732.236,292.722,2.9418
734.249,740.664,293.85,3.01695
729.129,745.614,281.081,3.97671
727.303,748.337,291.233,5.81529
718.468,744.477,292.878,2.92749
719.241,755.197,288.792,4.24814
726.336,756.915,284.472,3.07548
759.383,734.761,296.153,3.23759
733.581,745.268,263.211,4.55779
724.517,748.921,261.094,4.31763
648.579,740.603,274.122,3.79706
178.381,240.281,739.528,4.72302
177.781,281.859,723.455,2.63398
175.906,275.837,726.321,3.19171
170.277,270.867,724.734,2.8813
172.676,268.707,718.44,3.49411
165.615,273.178,732.375,5.79103
162.787,265.429,741.467,5.23471
161.718,268.947,750.344,3.84705
162.109,255.563,747.12,5.45385
167.298,249.07,745.852,2.37711
152.996,266.225,745.043,3.66373
153.688,272.554,741.036,2.90093
161.341,249.322,738.313,4.11863
168.125,250.57,734.845,3.06007
173.213,245.907,736.177,2.81639
164.452,244.794,743.963,2.92629
178.606,792.314,373.081,3.66542
548.72,637.197,770.32,3.2216
358.922,254.107,122.821,4.43966
468.93,247.307,467.799,2.30542
509.599,581.97,49.0332,4.66788
511.623,575.758,44.2732,2.82475
419.98,182.14,775.987,2.95335
419.396,189.2,777.294,3.00493
420.428,187.818,771.199,3.15522
421.805,194.626,769.205,3.04925
636.305,369.626,582.703,4.56131
642.267,374.4,589.258,4.22186
646.592,384.018,585.99,5.22882
643.969,378.564,577.98,3.96251
652.509,389.176,590.458,2.7679
656.988,396.245,592.499,5.09617
659.17,412.264,592.437,3.43043
668.604,406.174,598.217,3.68497
663.06,404.607,592.44,3.75995
656.792,418.89,589.679,2.80279
122.628,214.336,36.3833,4.17145
121.393,223.071,39.7786,4.60661
113.648,225.447,44.4452,3.97366
106.5,228.194,43.0088,3.1401
282.608,148.407,192.072,2.40449
289.37,147.138,196.683,4.5125
297.969,151.987,191.434,5.12245
275.48,144.8,190.111,4.20701
503.595,387.802,83.8387,5.02275
175.942,21.9932,486.062,3.54044
676.521,613.726,385.1,3.63116
672.722,611.816,378.521,3.5104
676.671,619.737,376.674,3.81243
225.75,531.344,242.819,4.0562
231.485,524.109,241.626,3.48966
258.598,526.266,287.719,3.08674
258.427,521.767,283.623,2.33859
259.411,533.665,290.92,3.42746
215.396,514.055,256.818,5.50755
251.101,507.194,284.438,4.22112
250.42,511.41,277.617,3.16033
252.081,520.515,280.291,4.15868
238.51,513.325,295.298,3.06168
246.247,514.072,290.039,4.83584
244.034,517.75,282.074,3.36565
236.404,503.89,284.134,3.1724
234.337,509.311,289.339,4.15882
247.561,514.303,254.27,4.12984
251.717,505.602,255.255,4.57622
211.331,532.842,276.248,4.29627
222.168,526.505,269.494,4.67326
219.318,528.805,278.369,3.95488
227.357,523.579,281.661,5.12634
221.971,521.722,260.344,4.49135
229.42,517.484,257.159,3.88773
236.946,515.719,254.002,3.5301
231.13,510.915,251.379,3.59191
228.55,517.476,246.157,3.99
224.314,507.503,263.141,3.49124
228.195,499.231,262.512,4.06251
234.854,503.641,259.128,3.2267
240.133,510.407,261.903,5.74749
245.692,511.802,270.751,4.27205
249.717,522.099,267.465,5.64843
254.876,539.111,253.117,4.01262
251.552,533.328,258.574,3.57602
248.352,545.918,255.538,4.07064
251.006,533.829,268.326,5.24945
228.027,535.216,250.405,4.12196
266.356,520.514,295.147,3.22098
273.536,516.24,292.573,4.56196
283.825,508.311,268.568,4.11022
267.377,509.87,279.491,5.25949
277.511,504.538,276.369,5.31065
279.046,513.521,283.831,5.08309
257.921,506.96,279.115,3.40889
534.24,41.8541,43.5355,4.10627
376.953,362.956,7.43008,2.97932
802.646,158.497,81.1198,4.00354
808.544,154.792,77.215,3.07915
4.09547,158.734,76.242,4.1187
7.56392,181.947,83.4907,5.10026
2.25028,173.149,83.4311,4.48452
809.142,165.994,77.0164,5.15224
810.383,182.932,93.1214,2.54842
4.71804,180.805,92.0949,3.3348
640.136,73.5788,160.827,3.90464
639.16,70.3746,168.234,3.59067
793.542,171.361,591.167,3.09814
536.288,221.428,594.268,3.84298
114.364,568.074,583.095,3.28195
133.925,575.405,559.942,2.94361
125.746,575.279,576.344,4.28006
122.461,570.991,583.541,3.81629
131.673,569.271,569.793,5.28407
124.441,575.579,562.688,6.15731
122.036,553.73,590.514,2.3586
108.318,560.1,585.652,4.29457
116.39,560.756,582.536,3.58736
123.894,560.239,587.009,3.67608
725.319,118.955,526.373,4.48103
723.388,111.394,515.21,2.64621
710.777,120.042,526.477,4.17189
717.592,116.672,527.716,3.35685
719.189,110.784,521.544,4.08948
720.194,105.862,527.562,3.10927
